"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Вязаві́ца","ж.","-цы, -цай і -цаю, -цы","Viazavica","Вязовица"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Го́галеў","м.","-ва, -вам, -ве","Hohalieŭ","Гоголев"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Ко́сетаў","м.","-ва, -вам, -ве","Kosietaŭ","Косетов"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Лі́паў","м.","-ва, -вам, -ве","Lipaŭ","Липов"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Міро́ненкі","мн.","-нак і -нкаў, -нкамі, -нках","Mironienki","Мироненки"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Перато́к","м.","-ка, -кам, -ку","Pieratok","Переток"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Ра́каў","м.","-ва, -вам, -ве","Rakaŭ","Раков"
"Гомельская","Калінкавіцкі","Ліпаўскі","в.","Хамічы́","мн.","-чо́ў, -ча́мі, -ча́х","Chamičy","Хомичи"
"Гомельская","Калінкавіцкі","Малааўцюкоўскі","в.","Алякса́ндраўка","ж.","-кі, -кай і -каю, -ўцы","Aliaksandraŭka","Александровка"
"Гомельская","Калінкавіцкі","Малааўцюкоўскі","в.","Е́сіпава Ру́дня","ж.","-вай -ні, -вай -няй і -ваю -няю, -вай -ні","Jesipava Rudnia","Есипова Рудня"
"Гомельская","Калінкавіцкі","Малааўцюкоўскі","в.","Малы́я Аўцюкі́","мн.","-лы́х -ко́ў, -лы́мі -ка́мі, -лы́х -ка́х","Malyja Aŭciuki","Малые Автюки"
"Гомельская","Калінкавіцкі","Міхнавіцкі","в.","Вецяльска́я","ж.","-ко́й, -ко́й і -ко́ю, -ко́й","Vieciaĺskaja","Ветельская"
"Гомельская","Калінкавіцкі","Міхнавіцкі","в.","Мі́хнавічы","мн.","-віч і -вічаў, -чамі, -чах","Michnavičy","Михновичи"
"Гомельская","Калінкавіцкі","Нахаўскі","в.","Замо́сце","н.","-сця, -сцем, -сці","Zamoscie","Замостье"
"Гомельская","Калінкавіцкі","Нахаўскі","в.","Ло́зкі","мн.","-зак і -зкаў, -зкамі, -зках","Lozki","Лозки"
"Гомельская","Калінкавіцкі","Нахаўскі","в.","Лу́бнае","н.","-нага, -ным","Lubnaje","Лубное"
"Гомельская","Калінкавіцкі","Нахаўскі","в.","На́хаў","м.","-ва, -вам, -ве","Nachaŭ","Нахов"
"Гомельская","Калінкавіцкі","Нахаўскі","п.","На́хаўскі","м.","-кага, -кім","Nachaŭski","Наховский"
"Гомельская","Калінкавіцкі","Нахаўскі","в.","Се́лішча","н.","-ча, -чам, -чы","Sielišča","Селище"
"Гомельская","Калінкавіцкі","Прудоцкі","в.","Ігна́та-Фабія́наўка","ж.","Ігна́та-Фабія́наўкі, Ігна́таФабія́наўкай і Ігна́таФабія́наўкаю, Ігна́таФабія́наўцы","Ihnata-Fabijanaŭka","Игнато-Фабияновка"
"Гомельская","Калінкавіцкі","Прудоцкі","в.","Кры́шычы","мн.","-шыч і -шычаў, -чамі, -чах","Kryšyčy","Крышичи"
"Гомельская","Калінкавіцкі","Прудоцкі","в.","Прудо́к","м.","-дка́, -дко́м, -дку́","Prudok","Прудок"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Дубнякі́","мн.","-ко́ў, -ка́мі, -ка́х","Dubniaki","Дубняки"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Ка́пліцкі Вараты́н","м.","-кага -на́, -кім -но́м, -кім -не́","Kaplicki Varatyn","Капличский Воротын"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Міха́йлаўскае","н.","-кага, -кім","Michajlaŭskaje","Михайловское"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Ператру́таўскі Вараты́н","м.","-кага -на́, -кім -но́м, -кім -не́","Pieratrutaŭski Varatyn","Перетрутовский Воротын"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Са́вічы","мн.","-віч і -вічаў, -чамі, -чах","Savičy","Савичи"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Старасе́лле","н.","-лля, -ллем, -ллі","Starasiellie","Староселье"
"Гомельская","Калінкавіцкі","Савіцкі","в.","Траме́ц","м.","-мца́, -мцо́м, -мцы́","Tramiec","Тремец"
"Гомельская","Калінкавіцкі","Сыродскі","в.","Гуле́вічы","мн.","-віч і -вічаў, -чамі, -чах","Hulievičy","Гулевичи"
"Гомельская","Калінкавіцкі","Сыродскі","в.","Лады́жын","м.","-на, -нам, -не","Ladyžyn","Ладыжин"
"Гомельская","Калінкавіцкі","Сыродскі","в.","Пе́ніца","ж.","-цы, -цай і -цаю, -цы","Pienica","Пеница"
"Гомельская","Калінкавіцкі","Сыродскі","в.","Сыро́д","м.","-да, -дам, -дзе","Syrod","Сырод"
"Гомельская","Калінкавіцкі","Хобненскі","в.","Дзераві́шча","н.","-ча, -чам, -чы","Dzieravišča","Деревище"
"Гомельская","Калінкавіцкі","Хобненскі","в.","Муці́жар","м.","-ра, -рам, -ры","Mucižar","Мутижар"
"Гомельская","Калінкавіцкі","Хобненскі","в.","Хо́бнае","н.","-нага, -ным","Chobnaje","Хобное"
"Гомельская","Калінкавіцкі","Чкалаўскі","в.","Залату́ха","ж.","-хі, -хай і -хаю, -ту́се","Zalatucha","Золотуха"
"Гомельская","Калінкавіцкі","Чкалаўскі","в.","Лу́кі","мн.","Лук і Лу́каў, -камі, -ках","Luki","Луки"
"Гомельская","Калінкавіцкі","Чкалаўскі","в.","Наві́нкі","мн.","-нак і -нкаў, -нкамі, -нках","Navinki","Новинки"
"Гомельская","Калінкавіцкі","Чкалаўскі","в.","Падлу́кі","мн.","-лу́к і -лу́каў, -камі, -ках","Padluki","Подлуки"
"Гомельская","Калінкавіцкі","Чкалаўскі","в.","Хатыні́","мн.","-нёў, -ня́мі, -ня́х","Chatyni","Хатыни"
"Гомельская","Калінкавіцкі","Шыіцкі","в.","Гаро́хаў","м.","-ва, -вам, -ве","Harochaŭ","Горохов"
"Гомельская","Калінкавіцкі","Шыіцкі","в.","Запо́лле","н.","-лля, -ллем, -ллі","Zapollie","Заполье"
"Гомельская","Калінкавіцкі","Шыіцкі","в.","Су́хавічы","мн.","-віч і -вічаў, -чамі, -чах","Suchavičy","Суховичи"
"Гомельская","Калінкавіцкі","Шыіцкі","в.","Ту́равічы","мн.","-віч і -вічаў, -чамі, -чах","Turavičy","Туровичи"
"Гомельская","Калінкавіцкі","Шыіцкі","в.","Шы́ічы","мн.","Шы́іч і Шы́ічаў, -чамі, -чах","Šyičy","Шиичи"
"Гомельская","Калінкавіцкі","Юравіцкі","в.","Града́","ж.","-ды́, -до́й і -до́ю, -дзе́","Hrada","Гряда"
"Гомельская","Калінкавіцкі","Юравіцкі","в.","Шарэ́йкі","мн.","Шарэ́ек і Шарэ́йкаў, -камі, -ках","Šarejki","Шарейки"
"Гомельская","Калінкавіцкі","Юравіцкі","в.","Ю́равічы","мн.","-віч і -вічаў, -чамі, -чах","Juravičy","Юровичи"
"Гомельская","Калінкавіцкі","Якімавіцкі","в.","Клінск","м.","-ка, -кам, -ку","Klinsk","Клинск"
"Гомельская","Калінкавіцкі","Якімавіцкі","в.","Садкі́","мн.","-ко́ў, -ка́мі, -ка́х","Sadki","Садки"
"Гомельская","Калінкавіцкі","Якімавіцкі","в.","Які́мавічы","мн.","-віч і -вічаў, -чамі, -чах","Jakimavičy","Якимовичи"
"Гомельская","Калінкавіцкі","Якімавіцкі","в.","Я́чнае","н.","-нага, -ным","Jačnaje","Ячное"
"Гомельская","Кармянскі","<раён>","г. п.","Карма́","ж.","-мы́, -мо́й і -мо́ю, -ме́","Karma","Корма"
"Гомельская","Кармянскі","Акцяброўскі","в.","Акцябро́ва","н.","-ва, -вам, -ве","Akciabrova","Октябрёво"
"Гомельская","Кармянскі","Акцяброўскі","п.","За́балацкае","н.","-кага, -кім","Zabalackaje","Заболотское"
"Гомельская","Кармянскі","Акцяброўскі","в.","Ко́сель","м.","-ля, -лем, -лі","Kosіеĺ","Косель"
"Гомельская","Кармянскі","Акцяброўскі","в.","Ко́сельскі Прудо́к","м.","-кага Прудка́, -кім -ко́м, -кім -ку́","Kosіеĺski Prudok","Косельский Прудок"
"Гомельская","Кармянскі","Акцяброўскі","в.","Курга́нне","н.","-ння, -ннем, -нні","Kurhannie","Курганье"
"Гомельская","Кармянскі","Барсукоўскі","в.","Барсукі́","мн.","-ко́ў, -ка́мі, -ка́х","Barsuki","Барсуки"
"Гомельская","Кармянскі","Барсукоўскі","в.","Бялёў","м.","-ва, -вам, -ве","Bialioŭ","Белёв"
"Гомельская","Кармянскі","Барсукоўскі","в.","Навасёлкі","мн.","-лак і -лкаў, -лкамі, -лках","Navasiolki","Новосёлки"
"Гомельская","Кармянскі","Барсукоўскі","в.","Рэ́вут","м.","-та, -там, Рэ́вуце","Revut","Реут"
"Гомельская","Кармянскі","Барсукоўскі","в.","Сы́рская Бу́да","ж.","-кай -ды, -кай -дай і -каю -даю, -кай -дзе","Syrskaja Buda","Сырская Буда"
"Гомельская","Кармянскі","Барсукоўскі","в.","Тара́хаўка","ж.","-кі, -кай і -каю, -ўцы","Tarachaŭka","Тараховка"
"Гомельская","Кармянскі","Валынецкі","в.","Валы́нцы","мн.","-цаў, -цамі, -цах","Valyncy","Волынцы"
"Гомельская","Кармянскі","Валынецкі","в.","Жаву́ніца","ж.","-цы, -цай і -цаю, -цы","Žavunica","Жауница"
"Гомельская","Кармянскі","Валынецкі","в.","Калюды́","мн.","-до́ў, -да́мі, -да́х","Kaliudy","Колюды"
"Гомельская","Кармянскі","Валынецкі","в.","Кля́пін","м.","-на, -нам, -не","Kliapin","Кляпин"
"Гомельская","Кармянскі","Валынецкі","в.","Кля́пінская Бу́да","ж.","-кай -ды, -кай -дай і -каю -даю, -кай -дзе","Kliapinskaja Buda","Кляпинская Буда"
"Гомельская","Кармянскі","Валынецкі","в.","Ко́рсунь","ж.","-ні, -нню, -ні","Korsuń","Корсунь"
"Гомельская","Кармянскі","Валынецкі","в.","Я́сень","м.","-сеня, -сенем, -сені","Jasień","Ясень"
"Гомельская","Кармянскі","Ворнаўскі","в.","Во́рнаўка","ж.","-кі, -кай і -каю, -ўцы","Vornaŭka","Ворновка"
"Гомельская","Кармянскі","Ворнаўскі","в.","Во́страя Карма́","ж.","-рай -мы́, -рай -мо́й і -раю -мо́ю, -рай -ме́","Vostraja Karma","Острая Корма"
"Гомельская","Кармянскі","Ворнаўскі","в.","Высо́кая","ж.","-кай","Vysokajа","Высокая"
"Гомельская","Кармянскі","Ворнаўскі","в.","До́брыч","м.","-ча, -чам, -чы","Dobryč","Добрич"
"Гомельская","Кармянскі","Ворнаўскі","в.","Е́нцы","мн.","-цаў, -цамі, -цах","Jency","Енцы"
"Гомельская","Кармянскі","Ворнаўскі","в.","Іва́наўка","ж.","-кі, -кай і -каю, -ўцы","Ivanaŭka","Ивановка"
"Гомельская","Кармянскі","Ворнаўскі","в.","Каўка́з","м.","-за, -зам, -зе","Kaŭkaz","Кавказ"
"Гомельская","Кармянскі","Ворнаўскі","в.","Ру́дня","ж.","-ні, -няй і -няю, -ні","Rudnia","Рудня"
"Гомельская","Кармянскі","Ворнаўскі","в.","Хала́паўка","ж.","-кі, -кай і -каю, -ўцы","Chalapaŭka","Халаповка"
"Гомельская","Кармянскі","Каменскі","в.","Бор","м.","Бо́ра, Бо́рам, Бары́","Bor","Бор"
"Гомельская","Кармянскі","Каменскі","в.","Бяро́заўка","ж.","-кі, -кай і -каю, -ўцы","Biarozaŭka","Берёзовка"
"Гомельская","Кармянскі","Каменскі","в.","Ка́менка","ж.","-нкі, -кай і -каю, -нцы","Kamienka","Каменка"
"Гомельская","Кармянскі","Каменскі","в.","Ку́чын","м.","-на, -нам, -не","Kučyn","Кучин"
"Гомельская","Кармянскі","Каменскі","в.","Лебядзёўка","ж.","-кі, -кай і -каю, -ўцы","Liebiadzioŭka","Лебедёвка"
"Гомельская","Кармянскі","Каменскі","п.","Пакро́ўскі","м.","-кага, -кім","Pakroŭski","Покровский"
"Гомельская","Кармянскі","Каменскі","в.","Я́наўка","ж.","-кі, -кай і -каю, -ўцы","Janaŭka","Яновка"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Багда́навічы","мн.","-віч і -вічаў, -чамі, -чах","Bahdanavičy","Богдановичи"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Бервяны́","мн.","-но́ў, -на́мі, -на́х","Bierviany","Бервены"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Во́саў","м.","-ва, -вам, -ве","Vosaŭ","Осов"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Во́страў","м.","-ва, -вам, -ве","Vostraŭ","Остров"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Вы́нашаўка","ж.","-кі, -кай і -каю, -ўцы","Vynašaŭka","Выношевка"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Гарадо́к","м.","Гарадка́, -ко́м, -ку́","Haradok","Городок"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Каро́цькі","мн.","-цек і -цькаў, -камі, -ках","Karoćki","Коротьки"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Кура́каўшчына","ж.","-ны, -най і -наю, -не","Kurakaŭščyna","Кураковщина"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Курга́ніца","ж.","-цы, -цай і -цаю, -цы","Kurhanica","Курганица"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Лазо́віца","ж.","-цы, -цай і -цаю, -цы","Lazovica","Лозовица"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Малашкі́","мн.","-ко́ў, -ка́мі, -ка́х","Malaški","Малашки"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Маляні́к","м.","Маленіка́, -ко́м, -ку́","Malianik","Маленик"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Но́вая Зе́нькавіна","ж.","-вай -ны, -вай -най і -ваю -наю, -вай -не","Novaja Zieńkavina","Новая Зеньковина"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Сапажкі́","мн.","-ко́ў, -ка́мі, -ка́х","Sapažki","Сапожки"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Стара́я Зе́нькавіна","ж.","-ро́й -ны, -ро́й -най і -ро́ю -наю, -ро́й -не","Staraja Zieńkavina","Старая Зеньковина"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Стру́мень","м.","-меня, -менем, -мені","Strumień","Струмень"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Сырск","м.","Сы́рска, -кам, -ку","Syrsk","Сырск"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Сямёнаўка","ж.","-кі, -кай і -каю, -ўцы","Siamionauka","Семёновка"
"Гомельская","Кармянскі","Кароцькаўскі","в.","Труд","м.","Труда́, -до́м, -дзе́","Trud","Труд"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Барава́я Глі́нка","ж.","-во́й -нкі, -во́й -нкай і -во́ю -каю, -во́й -нцы","Baravaja Hlinka","Боровая Глинка"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Вазнясе́нск","м.","-ка, -кам, -ку","Vazniasiensk","Вознесенск"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Вашча́нкі","мн.","-нак і -нкаў, -нкамі, -нках","Vaščanki","Вощанки"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Дубра́віна","н.","-на, -нам, -не","Dubravina","Дубравино"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Дубра́леж","м.","-жа, -жам, -жы","Dubrаliež","Дубралеж"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Залатаміно́","н.","-на́, -но́м, -не́","Zalatamino","Золотомино"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Зя́ткавічы","мн.","-віч і -вічаў, -чамі, -чах","Ziatkavičy","Зятковичи"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Казімі́рава","н.","-кі, -кай і -каю, -ўцы","Kazimirava","Казимирово"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Касцюко́ўка","ж.","-ва, -вам, -ве","Kasciukoŭka","Костюковка"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Касяля́цкі","м.","-кага, -кім","Kasіaliacki","Коселяцкий"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Лабыро́ўка","ж.","-кі, -кай і -каю, -ўцы","Labyroŭka","Лобырёвка"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Ліцві́навічы","мн.","-віч і -вічаў, -чамі, -чах","Licvinavičy","Литвиновичи"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Лунача́рскі","м.","-кага, -кім","Lunačarski","Луначарский"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Міко́льск","м.","-ка, -кам, -ку","Mikoĺsk","Микольск"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Пашто́вая Глі́нка","ж.","-вай -нкі, -вай -нкай і -ваю -каю, -вай -нцы","Paštovaja Hlinka","Почтовая Глинка"
"Гомельская","Кармянскі","Ліцвінавіцкі","п.","Пе́рвая Ступе́нь","ж.","-вай -ні, -вай -нню, -вай -ні","Piervaja Stupień","Первая Ступень"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Ру́дня","ж.","-ні, -няй і -няю,-ні","Rudnia","Рудня"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Салабу́та","ж.","-ты, -тай і -таю, -буце","Salabuta","Салабута"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Студзяне́ц","м.","-нца́, -нцо́м, -нцы́","Studzianiec","Студенец"
"Гомельская","Кармянскі","Ліцвінавіцкі","в.","Хляўно́","н.","Хляўна́, -но́м, -не́","Chliaŭno","Хлевно"
"Гомельская","Кармянскі","Лужкоўскі","в.","Алякса́ндраўка","ж.","-кі, -кай і -каю, -ўцы","Aliaksandraŭka","Александровка"
"Гомельская","Кармянскі","Лужкоўскі","в.","Жа́бін","м.","-на, -нам, -не","Žabin","Жабин"
"Гомельская","Кармянскі","Лужкоўскі","в.","Лужо́к","м.","-жка́, -жко́м, -жку́","Lužok","Лужок"
"Гомельская","Кармянскі","Лужкоўскі","в.","Расо́хі","мн.","Расо́х, -хамі, -хах","Rasochi","Расохи"
"Гомельская","Кармянскі","Лужкоўскі","в.","Скарты́нь","ж.","-ні, -нню, -ні","Skartyń","Скартынь"
"Гомельская","Кармянскі","Лужкоўскі","в.","Ча́мышаль","м.","-ля, -лем, -лі","Čamyšaĺ","Чамышель"
"Гомельская","Кармянскі","Стараградскі","в.","Бераставе́ц","м.","Берастаўца́, -ўцо́м, -ўцы́","Bierastaviec","Берестовец"
"Гомельская","Кармянскі","Стараградскі","в.","За́дуб’е","н.","-б’я, -б’ем, -б’і","Zadubje","Задубье"
"Гомельская","Кармянскі","Стараградскі","в.","Лубя́нка","ж.","-нкі, -кай і -каю, -нцы","Lubianka","Лубянка"
"Гомельская","Кармянскі","Стараградскі","в.","Па́сека-Слабо́дка","ж.","Па́сека-Слабо́дкі, Па́сека-Слабо́дкай і Па́секаСлабо́дкаю, Па́сека-Слабо́дцы","Pasieka-Slabodka","Пасека-Слободка"
"Гомельская","Кармянскі","Стараградскі","в.","Пятра́вічы","мн.","-віч і -вічаў, -чамі, -чах","Piatravičy","Петравичи"
"Гомельская","Кармянскі","Стараградскі","в.","Старагра́д","м.","-да, -дам, -дзе","Starahrad","Староград"
"Гомельская","Кармянскі","Стараградскі","в.","Хі́заў","м.","-ва, -вам, -ве","Chizaŭ","Хизов"
"Гомельская","Кармянскі","Струкачоўскі","в.","Барава́я Бу́да","ж.","-во́й -ды, -во́й -дай і -во́ю -даю, -во́й -дзе","Baravaja Buda","Боровая Буда"
"Гомельская","Кармянскі","Струкачоўскі","в.","Гарадо́к","м.","Гарадка́, -ко́м, -дку́","Haradok","Городок"
"Гомельская","Кармянскі","Струкачоўскі","в.","Дубаві́ца","ж.","-цы, -цай і -цаю, -цы","Dubavica","Дубовица"
"Гомельская","Кармянскі","Струкачоўскі","п.","Ко́ласава","н.","-ва, -вам, -ве","Kolasava","Колосово"
"Гомельская","Кармянскі","Струкачоўскі","в.","Лесава́я Бу́да","ж.","-во́й -ды, -во́й -дай і -во́ю -даю, -во́й -дзе","Liesavaja Buda","Лесовая Буда"
"Гомельская","Кармянскі","Струкачоўскі","в.","Мато́раўка","ж.","-кі, -кай i -каю, -ўцы","Matoraŭka","Моторовка"
"Гомельская","Кармянскі","Струкачоўскі","в.","Міхалёўка","ж.","-кі, -кай і -каю, -ўцы","Michalioŭka","Михалёвка"
"Гомельская","Кармянскі","Струкачоўскі","в.","Но́ркаўшчына","ж.","-ны, -най і -наю, -не","Norkaŭščyna","Норковщина"
"Гомельская","Кармянскі","Струкачоўскі","п.","Пра́ўда","ж.","-ды, -дай і -даю, -дзе","Praŭda","Правда"
"Гомельская","Кармянскі","Струкачоўскі","в.","Струкачо́ў","м.","-ва, -вам, -ве","Strukačoŭ","Струкачёв"
"Гомельская","Кармянскі","Струкачоўскі","в.","Шаламе́я","ж.","-ме́і, -ме́яй і -ме́яю, -ме́і","Šalamieja","Шаломея"
"Гомельская","Кармянскі","Струкачоўскі","в.","Шэ́рахаўская Бу́да","ж.","-кай -ды, -кай -дай і -каю -даю, -кай -дзе","Šerachaŭskaja Buda","Шереховская Буда"
"Гомельская","Лельчыцкі","<раён>","г. п.","Ле́льчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Lieĺčycy","Лельчицы"
"Гомельская","Лельчыцкі","Астражанскі","в.","Астража́нка","ж.","-кі, -кай і -каю, -нцы","Astražanka","Острожанка"
"Гомельская","Лельчыцкі","Астражанскі","в.","Запо́лле","н.","-лля, -ллем, -ллі","Zapollie","Заполье"
"Гомельская","Лельчыцкі","Астражанскі","в.","Канапе́лька","ж.","-кі, -кай і -каю, -льцы","Kanapieĺka","Конопелька"
"Гомельская","Лельчыцкі","Астражанскі","в.","Мі́рнае","н.","-нага, -ным","Mirnaje","Мирное"
"Гомельская","Лельчыцкі","Астражанскі","в.","Сом","м.","Со́ма, -мам, -ме","Som","Сом"
"Гомельская","Лельчыцкі","Астражанскі","в.","Убарцка́я Ру́дня","ж.","-ко́й -ні, -ко́й -няй і -ко́ю -няю, -ко́й -ні","Ubarckaja Rudnia","Убортская Рудня"
"Гомельская","Лельчыцкі","Бараўскі","в.","Асянско́е","н.","-ко́га, -кі́м","Asianskoje","Осенское"
"Гомельская","Лельчыцкі","Бараўскі","в.","Бараво́е","н.","-во́га, -вы́м","Baravoje","Боровое"
"Гомельская","Лельчыцкі","Бараўскі","в.","Калі́ніна","н.","-на, -нам, -не","Kalinina","Калинино"
"Гомельская","Лельчыцкі","Бараўскі","в.","Карты́нічы","мн.","-ніч, -нічаў, -чамі, -чах","Kartyničy","Картыничи"
"Гомельская","Лельчыцкі","Бараўскі","в.","Марко́ўскае","н.","-кага, -кім","Markoŭskaje","Марковское"
"Гомельская","Лельчыцкі","Бараўскі","в.","Ру́днішча","н.","-ча, -чам, -чы","Rudnišča","Руднище"
"Гомельская","Лельчыцкі","Бараўскі","в.","Слабо́дка","ж.","-дкі, -дкай і -дкаю, -дцы","Slabodka","Слободка"
"Гомельская","Лельчыцкі","Бараўскі","в.","Тарта́к","м.","Тартака́, -ко́м, -ку́","Tartak","Тартак"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Бу́да-Сафі́еўка","ж.","Бу́да-Сафі́еўкі, Бу́да-Сафі́еўкай і Бу́да-Сафі́еўкаю, Бу́да-Сафі́еўцы","Buda-Safijeŭka","Буда-Софиевка"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Бу́йнавічы","мн.","-віч і -вічаў, -чамі, -чах","Bujnavičy","Буйновичи"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Вуглы́","мн.","-ло́ў, -ла́мі, -ла́х","Vuhly","Углы"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Заберажні́ца","ж.","-цы, -цай і -цаю, -цы","Zabieražnica","Забережница"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Зару́банае","н.","-нага, -ным","Zarubanaje","Зарубаное"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Захо́ды","мн.","-даў, -дамі, -дах","Zachody","Заходы"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Кру́пка","ж.","-кі, -кай і -каю, -пцы","Krupka","Крупка"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Лі́снае","н.","-нага, -ным","Lisnaje","Лисное"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Первама́йск","м.","-ка, -кам, -ку","Piervamajsk","Первомайск"
"Гомельская","Лельчыцкі","Буйнавіцкі","в.","Сіні́цкае По́ле","н.","-кага -ля, -кім -лем, -кім -лі","Sinickaje Polie","Синицкое Поле"
"Гомельская","Лельчыцкі","Буйнавіцкі","п.","Чапа́еўскі","м.","-ага, -кім","Čapajeŭski","Чапаевский"
"Гомельская","Лельчыцкі","Букчанскі","в.","Бу́кча","ж.","-чы, -чай і -чаю, -чы","Bukča","Букча"
"Гомельская","Лельчыцкі","Букчанскі","в.","Карма́","ж.","-мы́, -мо́й і -мо́ю, -ме́","Karma","Корма"
"Гомельская","Лельчыцкі","Глушкавіцкі","в.","Глу́шкавічы","мн.","-віч і -вічаў, -чамі, -чах","Hluškavičy","Глушковичи"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Альхо́вая","ж.","-вай, -вай і -ваю, -вай","Aĺchovaja","Ольховая"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Во́ранаў","м.","-нава, -навам, -наве","Voranaŭ","Воронов"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Ву́саў","м.","-ва, -вам, -ве","Vusaŭ","Усов"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Вязава́я","ж.","-во́й, -во́й і -во́ю, -во́й","Viazavaja","Вязовая"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Грабяні́","мн.","-нёў, -ня́мі, -ня́х","Hrabiani","Гребени"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Жму́рнае","н.","-нага, -ным","Žmurnaje","Жмурное"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Запясо́чнае","н.","-нага, -ным","Zapiasočnaje","Запесочное"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Кавы́жаў","м.","-ва, -вам, -ве","Kavyžaŭ","Ковыжев"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Ло́хніца","ж.","-цы, -цай і -цаю, -цы","Lochnica","Лохница"
"Гомельская","Лельчыцкі","Грабянёўскі","в.","Мяха́ч","м.","Мехача́, -чо́м, -чы́","Miachač","Мехач"
"Гомельская","Лельчыцкі","Дзяржынскі","в.","Дзяржы́нск","м.","-ка, -кам, -ку","Dziaržynsk","Дзержинск"
"Гомельская","Лельчыцкі","Дуброўскі","в.","Даніле́вічы","мн.","-віч і -вічаў, -чамі, -чах","Danilievičy","Данилевичи"
"Гомельская","Лельчыцкі","Дуброўскі","в.","Дубні́цкае","н.","-кага, -кім","Dubnickaje","Дубницкое"
"Гомельская","Лельчыцкі","Дуброўскі","в.","Дубро́ва","ж.","-вы, -вай і -ваю, -ве","Dubrova","Дуброва"
"Гомельская","Лельчыцкі","Дуброўскі","в.","За́балацце","н.","-цця, -ццем, -цці","Zabalaccie","Заболотье"
"Гомельская","Лельчыцкі","Дуброўскі","в.","Рубе́ж","м.","Рубяжа́, -жо́м, -жы́","Rubiež","Рубеж"
