"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Браця́нка","ж.","-кі, -кай і -каю, -нцы","Bracianka","Братянка"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Бро́льнікі","мн.","-каў, -камі, -ках","Broĺniki","Брольники"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Гарадзе́чна","н.","-на, -нам, -не","Haradziečna","Городечно"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","І́спась","ж.","-сі, -ссю, -сі","Іspaś","Испось"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Клюкаві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Kliukavičy","Клюковичи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Краўцэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Kraŭcevičy","Кравцевичи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Ку́равічы","мн.","-віч і -вічаў, -чамі, -чах","Kuravičy","Куровичи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Літо́ўка","ж.","-кі, -кай і -каю, -ўцы","Litoŭka","Литовка"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Мо́льнічы","мн.","-ніч і -нічаў, -чамі, -чах","Moĺničy","Мольничи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Мо́тча","ж.","-чы, -чай і -чаю, -чы","Motča","Мотча"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Несуты́чы","мн.","-ты́ч і -ты́чаў, -чамі, -чах","Niesutyčy","Несутычи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Пры́мень","м.","-ня, -нем, -ні","Prymier","Примень"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Се́лішча","н.","-ча, -чам, -чы","Sielišča","Селище"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Слабо́дка","ж.","-кі, -кай і -каю, -дцы","Slabodka","Слободка"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","х.","Слухаві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Sluchavičy","Слуховичи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Стары́ Лес","м.","-ро́га Ле́са, -ры́м -сам, -ры́м -се","Stary Lies","Старый Лес"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Суля́цічы","мн.","-ціч і -цічаў, -чамі, -чах","Suliacičy","Сулятичи"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Су́нчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Sunčycy","Сунчицы"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","в.","Сяле́ц","м.","-льца́, -льцо́м, -льцы́","Sialiec","Селец"
"Гродзенская","НАВАГРУДСКІ","ГАРАДЗЕЧНЕНСКІ","х.","Экано́мія","ж.","-міі, -міяй і -міяю, -міі","Ekanomija","Экономия"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Батаро́ўка","ж.","-кі, -кай і -каю, -ўцы","Bataroŭka","Ботаровка"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Во́сава","н.","-ва, -вам, -ве","Vosava","Осово"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Ігна́тава","н.","-ва, -вам, -ве","Ihnatava","Игнатово"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Іго́льнікі","мн.","-каў, -камі, -ках","Ihoĺniki","Игольники"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Ка́менка","ж.","-кі, -кай і -каю, -нцы","Kamienka","Каменка"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Кашале́ва","н.","-ва, -вам, -ве","Kašaliеva","Кошелево"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Ку́сціна","н.","-на, -нам, -не","Kuscina","Кустино"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Папко́вічы","мн.","-віч і -вічаў, -чамі, -чах","Papkovičy","Попковичи"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Пісарукі́","мн.","-ко́ў, -ка́мі, -ка́х","Pisaruki","Писаруки"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Радзюкі́","мн.","-ко́ў, -ка́мі, -ка́х","Radziuki","Радюки"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Раманюкі́","мн.","-ко́ў, -ка́мі, -ка́х","Ramaniuki","Романюки"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Ро́шчыца","ж.","-цы, -цай і -цаю, -цы","Roščyca","Рощица"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Скрыдле́ва","н.","-ва, -вам, -ве","Skrydlieva","Скрыдлево"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Сяце́віна","н.","-на, -нам, -не","Siacievina","Сетевино"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Ша́траўцы","мн.","-цаў, -цамі, -цах","Šatraŭcy","Шатровцы"
"Гродзенская","НАВАГРУДСКІ","КАШАЛЕЎСКІ","в.","Янаві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Janavičy","Яновичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Байкі́","мн.","-ко́ў, -ка́мі, -ка́х","Bajki","Байки"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Ваўкано́ша","ж.","-шы, -шай і -шаю, -шы","Vaŭkanoša","Волконоша"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Вялі́кія Лезняві́чы","мн.","-кіх -ві́ч і -кіх -ві́чаў, -кімі -чамі, -кіх -чах","Vialikija Liezniavičy","Великие Лезневичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Гага́рына","н.","-на, -нам, -не","Haharyna","Гагарино"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","х.","Грабнікі́","мн.","-ко́ў, -ка́мі, -ка́х","Hrabniki","Грабники"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Жда́навічы","мн.","-віч і -вічаў, -чамі, -чах","Ždanavičy","Ждановичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Зе́неўшчына","ж.","-ны, -най і -наю, -не","Zienieŭščyna","Зеневщина"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Като́лышы","мн.","-лыш і -лышаў, -шамі, -шах","Katolyšy","Католыши"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Кміця́нка","ж.","-кі, -кай і -каю, -нцы","Kmicianka","Кмитянка"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Ладзе́нікі","мн.","-каў, -камі, -ках","Ladzieniki","Ладеники"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Ло́ўчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Loŭčycy","Ловчицы"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Малы́я Карнышы́","мн.","-лы́х -шо́ў, -лы́мі -ша́мі, -лы́х -ша́х","Malyja Karnyšy","Малые Карныши"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Малы́я Лезняві́чы","мн.","-лы́х -ві́ч і -лы́х -ві́чаў, -лы́мі -чамі, -лы́х -чах","Malyja Liezniavičy","Малые Лезневичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Мі́лькавічы","мн.","-віч і -вічаў, -чамі, -чах","Miĺkavičy","Мильковичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","х.","Мітрапо́ль","м.","-ля, -лем, -лі","Mitrapoĺ","Митрополь"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Мукі́нічы","мн.","-ніч і -нічаў, -чамі, -чах","Mukiničy","Мукиничи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Навасёлкі","мн.","-лак і -лкаў, -камі, -ках","Navasiolki","Новосёлки"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Не́грымава","н.","-ва, -вам, -ве","Niehrymava","Негримово"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Пуцэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Pucevičy","Пуцевичи"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Свіры́","мн.","-ро́ў, -ра́мі, -ра́х","Sviry","Свири"
"Гродзенская","НАВАГРУДСКІ","ЛАДЗЕНІЦКІ","в.","Сямко́ва","н.","-ва, -вам, -ве","Siamkova","Семково"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Ада́мпаль","м.","-ля, -лем, -лі","Adampaĺ","Адамполь"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Бая́рская","ж.","-кай, -кай і -каю, -кай","Bajarskaja","Боярская"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Весяло́ва","н.","-ва, -вам, -ве","Viesialova","Веселово"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Дуб’ё","н.","-б’я́, -б’ём, -б’і́","Dubjo","Дубьё"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Задво́р’е","н.","-р’я, -р’ем, -р’і","Zadvorje","Задворье"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в","Ло́зкі","мн.","-зак і -зкаў, -камі, -ках","Lozki","Лозки"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Мі́лушава","н.","-ва, -вам, -ве","Milušava","Милушево"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Нягне́вічы","мн.","-віч і -вічаў, -чамі, -чах","Niahnievičy","Негневичи"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Пабрэ́ззе","н.","-ззя, -ззем, -ззі","Pabrezzie","Побрезье"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Падгу́р’е","н.","-р’я, -р’ем, -р’і","Padhurje","Подгурье"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Падкасо́ўе","н.","-со́ўя, -со́ўем, -со́ўі","Padkasoŭje","Подкосовье"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Ро́скаш","ж.","-шы, -шшу, -шы","Roskaš","Роскошь"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Слане́ва","н.","-ва, -вам, -ве","Slanieva","Слонево"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Стары́я Нягне́вічы","мн.","-ры́х -віч і -ры́х -вічаў, -ры́мі -чамі, -ры́х -чах","Staryja Niahnievičy","Старые Негневичи"
"Гродзенская","НАВАГРУДСКІ","НЯГНЕВІЦКІ","в.","Харо́сіца","ж.","-цы, -цай і -цаю, -цы","Charosica","Хоросица"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Асмо́лава","н.","-ва, -вам, -ве","Asmolava","Осмолово"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Астро́ўна","н.","-на, -нам, -не","Astroŭna","Островно"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Багда́нка","ж.","-кі, -кай і -каю, -нцы","Bahdanka","Богданка"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Васіле́вічы","мн.","-віч і -вічаў, -чамі, -чах","Vasilievičy","Василевичи"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Вуглы́","мн.","-ло́ў, -ла́мі, -ла́х","Vuhly","Углы"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Вялі́кая І́зва","ж.","-кай -вы, -кай -вай і -каю -ваю, -кай -ве","Vialikaja Іzva","Великая Изва"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Вялі́кая Русі́лаўка","ж.","-кай -кі, -кай -кай і -каю -каю, -кай -цы","Vialikaja Rusilaŭka","Великая Русиловка"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Жураве́льнікі","мн.","-каў, -камі, -ках","Žuravieĺniki","Журавельники"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Ка́менка","ж.","-кі, -кай і -каю, -нцы","Kamienka","Каменка"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Карабі́таўка","ж.","-кі, -кай і -каю, -ўцы","Karabitaŭka","Карабитовка"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Краму́шаўка","ж.","-кі, -кай і -каю, -ўцы","Kramušaŭka","Кремушевка"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Крывано́гава","н.","-ва, -вам, -ве","Kryvanohava","Кривоногово"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Лаўцы́","мн.","-цо́ў, -ца́мі, -ца́х","Laŭcy","Ловцы"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Макрэ́ц","м.","-раца́, -рацо́м, -рацы́","Makrec","Мокрец"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Мала́я І́зва","ж.","-ло́й -вы, -ло́й -вай і -ло́ю -ваю, -ло́й -ве","Malaja Іzva","Малая Изва"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Межнікі́","мн.","-ко́ў, -ка́мі, -ка́х","Miežniki","Межники"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Наві́ны","мн.","-ві́н і -ві́наў, -намі, -нах","Naviny","Новины"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Налі́бакі","мн.","-бак і -бакаў, -камі, -ках","Nalibaki","Налибоки"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","х.","Но́вая Гу́та","ж.","-вай Гу́ты, -вай -тай і -ваю -таю, -вай Гу́це","Novaja Huta","Новая Гута"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","О́ркавічы","мн.","-віч і -вічаў, -чамі, -чах","Orkavičy","Орковичи"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Пу́дзіна","н.","-на, -нам, -не","Pudzina","Пудино"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Пятрэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Piatrevičy","Петревичи"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","в.","Руда́","ж.","-ды́, -до́й і -до́ю, Рудзе́","Ruda","Руда"
"Гродзенская","НАВАГРУДСКІ","ПЯТРЭВІЦКІ","х.","У́стрынь-Бо́ркі","мн.","У́стрынь-Бо́рак і У́стрынь-Бо́ркаў, У́стрынь-Бо́ркамі,У́стрынь-Бо́рках","Ustryr-Borki","Устринь-Борки"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Ба́сіна","н.","-на, -нам, -не","Basina","Басино"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Бі́цавічы","мн.","-віч і -вічаў, -чамі, -чах","Bicavičy","Бицевичи"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Вялі́кія Карнышы́","мн.","-кіх -шо́ў, -кімі -ша́мі, -кіх -ша́х","Vialikija Karnyšy","Великие Карныши"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Гі́рдаўка","ж.","-кі, -кай і -каю, -ўцы","Hirdaŭka","Гирдовка"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Ду́бравіца","ж.","-цы, -цай і -цаю, -цы","Dubravica","Дубровица"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","За́балаць","ж.","-ці, -ццю, -ці","Zabalać","Заболоть"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Масці́шча","н.","-ча, -чам, -чы","Mascišča","Мостище"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Рэ́цемля","ж.","-лі, -ляй і -ляю, -лі","Reciemlia","Ретемля"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Слачва́","ж.","-вы́, -во́й і -во́ю, -ве́","Slačva","Слочва"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Трасця́нка","ж.","-кі, -кай і -каю, -нцы","Trascianka","Тростянка"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Усе́люб","м.","-ба, -бам, -бе","Usieliub","Вселюб"
"Гродзенская","НАВАГРУДСКІ","УСЕЛЮБСКІ","в.","Шке́лічы","мн.","-ліч і -лічаў, -чамі, -чах","Škieličy","Шкеличи"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Анто́наўшчына","ж.","-ны, -най і -наю, -не","Antonaŭščyna","Антоновщина"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Аўдзе́евічы","мн.","-віч і -вічаў, -чамі, -чах","Aŭdziejevičy","Авдеевичи"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Бало́тца","н.","-ца, -цам, -цы","Balotca","Болотце"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Гне́січы","мн.","-січ і -січаў, -чамі, -чах","Hniesičy","Гнесичи"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","х.","Ду́жае По́ле","н.","-жага -ля, -жым -лем, -жым -лі","Dužaje Polie","Дужее Поле"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Казённыя Лы́чыцы","мн.","-нных -чыц і -нных -чыцаў, -ннымі -цамі, -нных -цах","Kazionnyja Lyčycy","Казённые Лычицы"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Ла́ўрышава","н.","-ва, -вам, -ве","Laŭryšava","Лавришево"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Панямо́нь","ж.","-ні, -нню, -ні","Paniamоr","Понемонь"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Ураджа́йная","ж.","-най, -най і -наю, -най","Uradžajnaja","Урожайная"
"Гродзенская","НАВАГРУДСКІ","ШЧОРСАЎСКІ","в.","Шчо́рсы","мн.","-саў, -самі, -сах","Ščorsy","Щорсы"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Жа́дунь","ж.","-ні, -нню, -ні","Žadur","Жадунь"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Запо́лле","н.","-лля, -ллем, -ллі","Zapollie","Заполье"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Зарэ́чка","ж.","-кі, -кай і -каю, -чцы","Zarečka","Заречка"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Калма́цкаўшчына","ж.","-ны, -най і -наю, -не","Kalmackaŭščyna","Колмацковщина"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Клёны","мн.","-наў, -намі, -нах","Kliony","Клёны"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Ко́нцавічы","мн.","-віч і -вічаў, -чамі, -чах","Koncavičy","Концевичи"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Ку́давічы","мн.","-віч і -вічаў, -чамі, -чах","Kudavičy","Кудовичи"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Мі́леўцы","мн.","-цаў, -цамі, -цах","Milieŭcy","Милевцы"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Падбо́р’е","н.","-р’я, -р’ем, -р’і","Padborje","Подборье"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Парэ́чча","н.","-чча, -ччам, -ччы","Parečča","Поречье"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Ціхі́нка","ж.","-кі, -кай і -каю, -нцы","Cichinka","Тихинка"
"Гродзенская","НАВАГРУДСКІ","ЯТРАЎСКІ","в.","Я́тра","ж.","-ры, -рай і -раю, -ры","Jatra","Ятра"
"Гродзенская","СВІСЛАЦКІ","<раён>","г. п.","По́разава","н.","-ва, -вам, -ве","Porazava","Порозово"
"Гродзенская","СВІСЛАЦКІ","<раён>","г.","Сві́слач","ж.","-чы, -ччу, -чы","Svislač","Свислочь"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Баравікі́","мн.","-ко́ў, -ка́мі, -ка́х","Baraviki","Боровики"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Бры́кі","мн.","-каў, -камі, -ках","Bryki","Брыки"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Валі́скаўшчына","ж.","-ны, -най і -наю, -не","Valiskaŭščyna","Валисковщина"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Варо́нічы","мн.","-ніч і -нічаў, -чамі, -чах","Varoničy","Вороничи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Вялі́кая Калана́я","ж.","-кай -но́й, -кай -но́й і -каю -но́ю, -кай -но́й","Vialikaja Kalanaja","Великая Колоная"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Вялі́кія Бабро́ўнікі","мн.","-кіх -каў, -кімі -камі, -кіх -ках","Vialikija Babroŭniki","Великие Бобровники"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Гарнаста́евічы","мн.","-віч і -вічаў, -чамі, -чах","Harnastajevičy","Горностаевичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Геру́цева","н.","-ва, -вам, -ве","Hierucieva","Герутево"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Грушча́ны","мн.","-шча́н і -шча́наў, -намі, -нах","Hruščany","Грущаны"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Грыняві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Hryniavičy","Гриневичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Гурчыны́","мн.","-но́ў, -на́мі, -на́х","Hurčyny","Гурчины"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Дзе́шкаўцы-Груд","м.","Дзе́шкаўцы-Гру́да, Дзе́шкаўцы-Гру́дам, Дзе́шкаўцы-Гру́дзе","Dzieškaŭcy-Hrud","Дешковцы-Груд"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Дзямі́давічы","мн.","-віч і -вічаў, -чамі, -чах","Dziamidavičy","Демидовичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Жу́кавічы","мн.","-віч і -вічаў, -чамі, -чах","Žukavičy","Жуковичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Загара́не","мн.","-ра́нь і -ра́няў, -нямі, -нях","Zaharanie","Загоране"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Запо́лічы","мн.","-ліч і -лічаў, -чамі, -чах","Zapoličy","Заполичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Кабузі́","мн.","-зёў, -зя́мі, -зя́х","Kabuzi","Кабузи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Кавалі́","мн.","-лёў, -ля́мі, -ля́х","Kavali","Ковали"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Карэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Karevičy","Коревичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Крапі́ўніца","ж.","-цы, -цай і -цаю, -цы","Krapiŭnica","Крапивница"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Крыву́лічы","мн.","-ліч і -лічаў, -чамі, -чах","Kryvuličy","Кривуличи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Куляві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Kuliavičy","Кулевичи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Кусянцы́","мн.","-цо́ў, -ца́мі, -ца́х","Kusiancy","Кусенцы"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Лідзя́ны","мн.","-дзя́н і -дзя́наў, -намі, -нах","Lidziany","Лидяны"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Мала́я Калана́я","ж.","-ло́й -но́й, -ло́й -но́й і -ло́ю -но́ю, -ло́й -но́й","Malaja Kalanaja","Малая Колоная"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Маташы́","мн.","-шо́ў, -ша́мі, -ша́х","Matašy","Моташи"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","Міха́йлы","мн.","-лаў, -ламі, -лах","Michajly","Михайлы"
"Гродзенская","СВІСЛАЦКІ","Поразаўскаму пасялковаму Савету дэпутатаў","в.","На́ркавічы","мн.","-віч і -вічаў, -чамі, -чах","Narkavičy","Нарковичи"
